id_participant,task_type,sequence_number,timestamp,eda_value
1573-1-1-002,Perception,10,1749493228.589167,0.100314
1573-1-1-002,Perception,10,1749493228.839149,0.098763
1573-1-1-002,Perception,10,1749493229.089129,0.098777
1573-1-1-002,Perception,10,1749493229.33911,0.098704
1573-1-1-002,Perception,10,1749493229.589091,0.099992
1573-1-1-002,Perception,10,1749493229.839072,0.1003
1573-1-1-002,Perception,10,1749493230.089053,0.100534
1573-1-1-002,Perception,10,1749493230.339034,0.098148
1573-1-1-002,Perception,10,1749493230.589015,0.099143
1573-1-1-002,Perception,10,1749493230.838996,0.100139
1573-1-1-002,Perception,10,1749493231.088977,0.098821
1573-1-1-002,Perception,10,1749493231.338958,0.099363
1573-1-1-002,Perception,10,1749493231.588939,0.09869
1573-1-1-002,Perception,10,1749493231.83892,0.09869
1573-1-1-002,Perception,10,1749493232.088901,0.100183
1573-1-1-002,Perception,10,1749493232.338882,0.098485
1573-1-1-002,Perception,10,1749493232.588863,0.098309
1573-1-1-002,Perception,10,1749493232.838844,0.099231
1573-1-1-002,Perception,10,1749493233.088825,0.099626
1573-1-1-002,Perception,10,1749493233.338806,0.099129
1573-1-1-002,Perception,10,1749493233.588787,0.099597
1573-1-1-002,Perception,10,1749493233.838768,0.098207
1573-1-1-002,Perception,10,1749493234.088748,0.09926
1573-1-1-002,Perception,10,1749493234.338729,0.099275
1573-1-1-002,Perception,10,1749493234.588711,0.098836
1573-1-1-002,Perception,10,1749493234.838691,0.099773
1573-1-1-002,Perception,10,1749493235.088672,0.100153
1573-1-1-002,Perception,10,1749493235.338653,0.10049
1573-1-1-002,Perception,10,1749493235.588634,0.099904
1573-1-1-002,Perception,10,1749493235.838615,0.099773
1573-1-1-002,Perception,10,1749493236.088596,0.098748
1573-1-1-002,Perception,10,1749493236.338577,0.100797
1573-1-1-002,Perception,10,1749493236.588558,0.101456
1573-1-1-002,Perception,10,1749493236.838539,0.101119
1573-1-1-002,Perception,10,1749493237.08852,0.1009
1573-1-1-002,Perception,10,1749493237.338501,0.101178
1573-1-1-002,Perception,10,1749493237.588482,0.099758
1573-1-1-002,Perception,10,1749493237.838463,0.099992
1573-1-1-002,Perception,10,1749493238.088444,0.09926
1573-1-1-002,Perception,10,1749493238.338425,0.100022
1573-1-1-002,Perception,10,1749493238.588406,0.10049
1573-1-1-002,Perception,10,1749493238.838387,0.099948
1573-1-1-002,Perception,10,1749493239.088368,0.100036
1573-1-1-002,Perception,10,1749493239.338349,0.099817
1573-1-1-002,Perception,10,1749493239.58833,0.099231
1573-1-1-002,Perception,10,1749493239.83831,0.098572
1573-1-1-002,Perception,10,1749493240.088292,0.100475
1573-1-1-002,Perception,11,1749493263.336521,0.100285
1573-1-1-002,Perception,11,1749493263.586502,0.101178
1573-1-1-002,Perception,11,1749493263.836483,0.098572
1573-1-1-002,Perception,11,1749493264.086463,0.099802
1573-1-1-002,Perception,11,1749493264.336444,0.10008
1573-1-1-002,Perception,11,1749493264.586425,0.099992
1573-1-1-002,Perception,11,1749493264.836406,0.100431
1573-1-1-002,Perception,11,1749493265.086387,0.099714
1573-1-1-002,Perception,11,1749493265.336368,0.098543
1573-1-1-002,Perception,11,1749493265.586349,0.097958
1573-1-1-002,Perception,11,1749493265.83633,0.10008
1573-1-1-002,Perception,11,1749493266.086311,0.099743
1573-1-1-002,Perception,11,1749493266.336292,0.1015
1573-1-1-002,Perception,11,1749493266.586273,0.099055
1573-1-1-002,Perception,11,1749493266.836254,0.098485
1573-1-1-002,Perception,11,1749493267.086235,0.098455
1573-1-1-002,Perception,11,1749493267.336216,0.0997
1573-1-1-002,Perception,11,1749493267.586197,0.099831
1573-1-1-002,Perception,11,1749493267.836178,0.09967
1573-1-1-002,Perception,11,1749493268.086159,0.099392
1573-1-1-002,Perception,11,1749493268.33614,0.097694
1573-1-1-002,Perception,11,1749493268.586121,0.099202
1573-1-1-002,Perception,11,1749493268.836102,0.098338
1573-1-1-002,Perception,11,1749493269.086083,0.097109
1573-1-1-002,Perception,11,1749493269.336064,0.097094
1573-1-1-002,Perception,11,1749493269.586045,0.09746
1573-1-1-002,Perception,11,1749493269.836025,0.097621
1573-1-1-002,Perception,11,1749493270.086006,0.096948
1573-1-1-002,Perception,11,1749493270.335987,0.098455
1573-1-1-002,Perception,11,1749493270.585968,0.097284
1573-1-1-002,Perception,11,1749493270.835949,0.097694
1573-1-1-002,Perception,11,1749493271.08593,0.096523
1573-1-1-002,Perception,11,1749493271.335911,0.097548
1573-1-1-002,Perception,11,1749493271.585892,0.098265
1573-1-1-002,Perception,11,1749493271.835873,0.097753
1573-1-1-002,Perception,11,1749493272.085854,0.097153
1573-1-1-002,Perception,11,1749493272.335835,0.097489
1573-1-1-002,Perception,11,1749493272.585816,0.098968
1573-1-1-002,Perception,11,1749493272.835797,0.099216
1573-1-1-002,Perception,11,1749493273.085778,0.097767
1573-1-1-002,Perception,11,1749493273.335759,0.099202
1573-1-1-002,Perception,11,1749493273.58574,0.097709
1573-1-1-002,Perception,11,1749493273.835721,0.097197
1573-1-1-002,Perception,11,1749493274.085702,0.097738
1573-1-1-002,Perception,11,1749493274.335683,0.098558
1573-1-1-002,Perception,11,1749493274.585664,0.098397
1573-1-1-002,Perception,11,1749493274.835645,0.099758
1573-1-1-002,Perception,11,1749493275.085626,0.098426
1573-1-1-002,Perception,11,1749493275.335607,0.099231
1573-1-1-002,Perception,11,1749493275.585588,0.097972
1573-1-1-002,Perception,11,1749493275.835568,0.09727
1573-1-1-002,Perception,11,1749493276.085549,0.098002
1573-1-1-002,Perception,11,1749493276.335531,0.096801
1573-1-1-002,Perception,11,1749493276.585511,0.096011
1573-1-1-002,Perception,12,1749493597.811042,0.098675
1573-1-1-002,Perception,12,1749493598.061023,0.099612
1573-1-1-002,Perception,12,1749493598.311004,0.099421
1573-1-1-002,Perception,12,1749493598.560985,0.09926
1573-1-1-002,Perception,12,1749493598.810966,0.09869
1573-1-1-002,Perception,12,1749493599.060947,0.098821
1573-1-1-002,Perception,12,1749493599.310928,0.100461
1573-1-1-002,Perception,12,1749493599.560909,0.099568
1573-1-1-002,Perception,12,1749493599.81089,0.098792
1573-1-1-002,Perception,12,1749493600.060871,0.09929
1573-1-1-002,Perception,12,1749493600.310852,0.098997
1573-1-1-002,Perception,12,1749493600.560833,0.098558
1573-1-1-002,Perception,12,1749493600.810814,0.099436
1573-1-1-002,Perception,12,1749493601.060795,0.099582
1573-1-1-002,Perception,12,1749493601.310776,0.098631
1573-1-1-002,Perception,12,1749493601.560756,0.099114
1573-1-1-002,Perception,12,1749493601.810737,0.098938
1573-1-1-002,Perception,12,1749493602.060718,0.099319
1573-1-1-002,Perception,12,1749493602.310699,0.098894
1573-1-1-002,Perception,12,1749493602.56068,0.098865
1573-1-1-002,Perception,12,1749493602.810661,0.098821
1573-1-1-002,Perception,12,1749493603.060642,0.099158
1573-1-1-002,Perception,12,1749493603.310623,0.099392
1573-1-1-002,Perception,12,1749493603.560604,0.100168
1573-1-1-002,Perception,12,1749493603.810585,0.099568
1573-1-1-002,Perception,12,1749493604.060566,0.098982
1573-1-1-002,Perception,12,1749493604.310547,0.099348
1573-1-1-002,Perception,12,1749493604.560528,0.099831
1573-1-1-002,Perception,12,1749493604.810509,0.099216
1573-1-1-002,Perception,12,1749493605.06049,0.098675
1573-1-1-002,Perception,12,1749493605.310471,0.099392
1573-1-1-002,Perception,12,1749493605.560452,0.098616
1573-1-1-002,Perception,12,1749493605.810433,0.099143
1573-1-1-002,Perception,12,1749493606.060414,0.099509
1573-1-1-002,Perception,12,1749493606.310395,0.098953
1573-1-1-002,Perception,12,1749493606.560376,0.098309
1573-1-1-002,Perception,12,1749493606.810357,0.099773
1573-1-1-002,Perception,12,1749493607.060338,0.098777
1573-1-1-002,Perception,12,1749493607.310318,0.097914
1573-1-1-002,Perception,12,1749493607.560299,0.09948
1573-1-1-002,Perception,12,1749493607.81028,0.100183
1573-1-1-002,Perception,12,1749493608.060261,0.099963
1573-1-1-002,Perception,12,1749493608.310242,0.098631
1573-1-1-002,Perception,12,1749493608.560223,0.099348
1573-1-1-002,Perception,12,1749493608.810204,0.099656
1573-1-1-002,Perception,12,1749493609.060185,0.099582
1573-1-1-002,Perception,12,1749493609.310166,0.099304
1573-1-1-002,Perception,12,1749493609.560147,0.100505
1573-1-1-002,Perception,12,1749493609.810128,0.099597
1573-1-1-002,Perception,12,1749493610.060109,0.099392
1573-1-1-002,Perception,12,1749493610.31009,0.099817
1573-1-1-002,Perception,12,1749493610.560071,0.100373
1573-1-1-002,Perception,12,1749493610.810052,0.101368
1573-1-1-002,Perception,12,1749493611.060033,0.099216
1573-1-1-002,Perception,13,1749493304.333398,0.099465
1573-1-1-002,Perception,13,1749493304.583379,0.099685
1573-1-1-002,Perception,13,1749493304.833359,0.098499
1573-1-1-002,Perception,13,1749493305.083341,0.099348
1573-1-1-002,Perception,13,1749493305.333322,0.100109
1573-1-1-002,Perception,13,1749493305.583302,0.099743
1573-1-1-002,Perception,13,1749493305.833283,0.100797
1573-1-1-002,Perception,13,1749493306.083264,0.09907
1573-1-1-002,Perception,13,1749493306.333245,0.099246
1573-1-1-002,Perception,13,1749493306.583226,0.099817
1573-1-1-002,Perception,13,1749493306.833207,0.099436
1573-1-1-002,Perception,13,1749493307.083188,0.099597
1573-1-1-002,Perception,13,1749493307.333169,0.09967
1573-1-1-002,Perception,13,1749493307.58315,0.09989
1573-1-1-002,Perception,13,1749493307.833131,0.100783
1573-1-1-002,Perception,13,1749493308.083112,0.099802
1573-1-1-002,Perception,13,1749493308.333093,0.09967
1573-1-1-002,Perception,13,1749493308.583074,0.099948
1573-1-1-002,Perception,13,1749493308.833055,0.100988
1573-1-1-002,Perception,13,1749493309.083036,0.100812
1573-1-1-002,Perception,13,1749493309.333017,0.100607
1573-1-1-002,Perception,13,1749493309.582998,0.100153
1573-1-1-002,Perception,13,1749493309.832979,0.098894
1573-1-1-002,Perception,13,1749493310.08296,0.099026
1573-1-1-002,Perception,13,1749493310.332941,0.09926
1573-1-1-002,Perception,13,1749493310.582922,0.098324
1573-1-1-002,Perception,13,1749493310.832903,0.100827
1573-1-1-002,Perception,13,1749493311.082884,0.098748
1573-1-1-002,Perception,13,1749493311.332865,0.100841
1573-1-1-002,Perception,13,1749493311.582845,0.100065
1573-1-1-002,Perception,13,1749493311.832826,0.100153
1573-1-1-002,Perception,13,1749493312.082807,0.099202
1573-1-1-002,Perception,13,1749493312.332788,0.099334
1573-1-1-002,Perception,13,1749493312.582769,0.099773
1573-1-1-002,Perception,13,1749493312.83275,0.098353
1573-1-1-002,Perception,13,1749493313.082731,0.100768
1573-1-1-002,Perception,13,1749493313.332712,0.099246
1573-1-1-002,Perception,13,1749493313.582693,0.100622
1573-1-1-002,Perception,13,1749493313.832674,0.100065
1573-1-1-002,Perception,13,1749493314.082655,0.099817
1573-1-1-002,Perception,13,1749493314.332636,0.09926
1573-1-1-002,Perception,13,1749493314.582617,0.099099
1573-1-1-002,Perception,13,1749493314.832598,0.099173
1573-1-1-002,Perception,13,1749493315.082579,0.099114
1573-1-1-002,Perception,13,1749493315.33256,0.099963
1573-1-1-002,Perception,13,1749493315.582541,0.100022
1573-1-1-002,Perception,13,1749493315.832522,0.098455
1573-1-1-002,Perception,13,1749493316.082503,0.099846
1573-1-1-002,Perception,13,1749493316.332484,0.099495
1573-1-1-002,Perception,13,1749493316.582465,0.099553
1573-1-1-002,Perception,13,1749493316.832446,0.098294
1573-1-1-002,Perception,13,1749493317.082427,0.099407
1573-1-1-002,Perception,13,1749493317.332407,0.098338
1573-1-1-002,Perception,13,1749493317.582388,0.098499
1573-1-1-002,Perception,13,1749493317.832369,0.099143
1573-1-1-002,Perception,14,1749493363.578885,0.099495
1573-1-1-002,Perception,14,1749493363.828866,0.099275
1573-1-1-002,Perception,14,1749493364.078847,0.099231
1573-1-1-002,Perception,14,1749493364.328828,0.098982
1573-1-1-002,Perception,14,1749493364.578809,0.099612
1573-1-1-002,Perception,14,1749493364.828789,0.098455
1573-1-1-002,Perception,14,1749493365.07877,0.098982
1573-1-1-002,Perception,14,1749493365.328751,0.100812
1573-1-1-002,Perception,14,1749493365.578732,0.098763
1573-1-1-002,Perception,14,1749493365.828713,0.099363
1573-1-1-002,Perception,14,1749493366.078694,0.1009
1573-1-1-002,Perception,14,1749493366.328675,0.098836
1573-1-1-002,Perception,14,1749493366.578656,0.099055
1573-1-1-002,Perception,14,1749493366.828637,0.100783
1573-1-1-002,Perception,14,1749493367.078618,0.101266
1573-1-1-002,Perception,14,1749493367.328599,0.09869
1573-1-1-002,Perception,14,1749493367.57858,0.100051
1573-1-1-002,Perception,14,1749493367.828561,0.100709
1573-1-1-002,Perception,14,1749493368.078542,0.098953
1573-1-1-002,Perception,14,1749493368.328523,0.099173
1573-1-1-002,Perception,14,1749493368.578504,0.09989
1573-1-1-002,Perception,14,1749493368.828485,0.099377
1573-1-1-002,Perception,14,1749493369.078466,0.099158
1573-1-1-002,Perception,14,1749493369.328447,0.097519
1573-1-1-002,Perception,14,1749493369.578428,0.098294
1573-1-1-002,Perception,14,1749493369.828409,0.098309
1573-1-1-002,Perception,14,1749493370.07839,0.098733
1573-1-1-002,Perception,14,1749493370.328371,0.099685
1573-1-1-002,Perception,14,1749493370.578351,0.099275
1573-1-1-002,Perception,14,1749493370.828332,0.10049
1573-1-1-002,Perception,14,1749493371.078313,0.100827
1573-1-1-002,Perception,14,1749493371.328294,0.099187
1573-1-1-002,Perception,14,1749493371.578275,0.09967
1573-1-1-002,Perception,14,1749493371.828256,0.10109
1573-1-1-002,Perception,14,1749493372.078237,0.099963
1573-1-1-002,Perception,14,1749493372.328218,0.100871
1573-1-1-002,Perception,14,1749493372.578199,0.098587
1573-1-1-002,Perception,14,1749493372.82818,0.099158
1573-1-1-002,Perception,14,1749493373.078161,0.100519
1573-1-1-002,Perception,14,1749493373.328142,0.100168
1573-1-1-002,Perception,14,1749493373.578123,0.099363
1573-1-1-002,Perception,14,1749493373.828104,0.100329
1573-1-1-002,Perception,14,1749493374.078085,0.100241
1573-1-1-002,Perception,14,1749493374.328066,0.101646
1573-1-1-002,Perception,14,1749493374.578047,0.101236
1573-1-1-002,Perception,14,1749493374.828028,0.101573
1573-1-1-002,Perception,14,1749493375.078009,0.101105
1573-1-1-002,Perception,14,1749493375.32799,0.100753
1573-1-1-002,Perception,14,1749493375.577971,0.100636
1573-1-1-002,Perception,14,1749493375.827952,0.099802
1573-1-1-002,Perception,14,1749493376.077933,0.099612
1573-1-1-002,Perception,14,1749493376.327914,0.101046
1573-1-1-002,Perception,14,1749493376.577894,0.10109
1573-1-1-002,Perception,14,1749493376.827875,0.100548
1573-1-1-002,Perception,15,1749493526.566469,0.100519
1573-1-1-002,Perception,15,1749493526.81645,0.099158
1573-1-1-002,Perception,15,1749493527.066431,0.100373
1573-1-1-002,Perception,15,1749493527.316412,0.09989
1573-1-1-002,Perception,15,1749493527.566393,0.098572
1573-1-1-002,Perception,15,1749493527.816374,0.099246
1573-1-1-002,Perception,15,1749493528.066355,0.09869
1573-1-1-002,Perception,15,1749493528.316336,0.099861
1573-1-1-002,Perception,15,1749493528.566317,0.09787
1573-1-1-002,Perception,15,1749493528.816298,0.098236
1573-1-1-002,Perception,15,1749493529.066279,0.099099
1573-1-1-002,Perception,15,1749493529.31626,0.098441
1573-1-1-002,Perception,15,1749493529.566241,0.100095
1573-1-1-002,Perception,15,1749493529.816221,0.100241
1573-1-1-002,Perception,15,1749493530.066203,0.099978
1573-1-1-002,Perception,15,1749493530.316184,0.098426
1573-1-1-002,Perception,15,1749493530.566164,0.098968
1573-1-1-002,Perception,15,1749493530.816145,0.09828
1573-1-1-002,Perception,15,1749493531.066126,0.099758
1573-1-1-002,Perception,15,1749493531.316107,0.098587
1573-1-1-002,Perception,15,1749493531.566088,0.099729
1573-1-1-002,Perception,15,1749493531.816069,0.098514
1573-1-1-002,Perception,15,1749493532.06605,0.098968
1573-1-1-002,Perception,15,1749493532.316031,0.100153
1573-1-1-002,Perception,15,1749493532.566012,0.100797
1573-1-1-002,Perception,15,1749493532.815993,0.09869
1573-1-1-002,Perception,15,1749493533.065974,0.10027
1573-1-1-002,Perception,15,1749493533.315955,0.099246
1573-1-1-002,Perception,15,1749493533.565936,0.099978
1573-1-1-002,Perception,15,1749493533.815917,0.099275
1573-1-1-002,Perception,15,1749493534.065898,0.099802
1573-1-1-002,Perception,15,1749493534.315879,0.09806
1573-1-1-002,Perception,15,1749493534.56586,0.099114
1573-1-1-002,Perception,15,1749493534.815841,0.098441
1573-1-1-002,Perception,15,1749493535.065822,0.099582
1573-1-1-002,Perception,15,1749493535.315803,0.098543
1573-1-1-002,Perception,15,1749493535.565784,0.098529
1573-1-1-002,Perception,15,1749493535.815765,0.099187
1573-1-1-002,Perception,15,1749493536.065746,0.09888
1573-1-1-002,Perception,15,1749493536.315727,0.100548
1573-1-1-002,Perception,15,1749493536.565707,0.099817
1573-1-1-002,Perception,15,1749493536.815688,0.098265
1573-1-1-002,Perception,15,1749493537.065669,0.099158
1573-1-1-002,Perception,15,1749493537.31565,0.098441
1573-1-1-002,Perception,15,1749493537.565631,0.098324
1573-1-1-002,Perception,15,1749493537.815612,0.099597
1573-1-1-002,Perception,15,1749493538.065593,0.09948
1573-1-1-002,Perception,15,1749493538.315574,0.098558
1573-1-1-002,Perception,15,1749493538.565555,0.099495
1573-1-1-002,Perception,15,1749493538.815536,0.098441
1573-1-1-002,Perception,15,1749493539.065517,0.099187
1573-1-1-002,Perception,15,1749493539.315498,0.099377
1573-1-1-002,Perception,15,1749493539.565479,0.098002
1573-1-1-002,Perception,15,1749493539.81546,0.099246
1573-1-1-002,Perception,16,1749493615.059728,0.095455
1573-1-1-002,Perception,16,1749493615.309709,0.095367
1573-1-1-002,Perception,16,1749493615.55969,0.09563
1573-1-1-002,Perception,16,1749493615.809671,0.096626
1573-1-1-002,Perception,16,1749493616.059652,0.095425
1573-1-1-002,Perception,16,1749493616.309633,0.096596
1573-1-1-002,Perception,16,1749493616.559614,0.096845
1573-1-1-002,Perception,16,1749493616.809595,0.096801
1573-1-1-002,Perception,16,1749493617.059576,0.095923
1573-1-1-002,Perception,16,1749493617.309557,0.097079
1573-1-1-002,Perception,16,1749493617.559538,0.096977
1573-1-1-002,Perception,16,1749493617.809519,0.097094
1573-1-1-002,Perception,16,1749493618.0595,0.097548
1573-1-1-002,Perception,16,1749493618.309481,0.097123
1573-1-1-002,Perception,16,1749493618.559462,0.097811
1573-1-1-002,Perception,16,1749493618.809443,0.09869
1573-1-1-002,Perception,16,1749493619.059423,0.097723
1573-1-1-002,Perception,16,1749493619.309404,0.097372
1573-1-1-002,Perception,16,1749493619.559385,0.097343
1573-1-1-002,Perception,16,1749493619.809366,0.099085
1573-1-1-002,Perception,16,1749493620.059347,0.097489
1573-1-1-002,Perception,16,1749493620.309328,0.09765
1573-1-1-002,Perception,16,1749493620.559309,0.09869
1573-1-1-002,Perception,16,1749493620.80929,0.097504
1573-1-1-002,Perception,16,1749493621.059271,0.098221
1573-1-1-002,Perception,16,1749493621.309252,0.098397
1573-1-1-002,Perception,16,1749493621.559233,0.097914
1573-1-1-002,Perception,16,1749493621.809214,0.097738
1573-1-1-002,Perception,16,1749493622.059195,0.097782
1573-1-1-002,Perception,16,1749493622.309176,0.099817
1573-1-1-002,Perception,16,1749493622.559157,0.097694
1573-1-1-002,Perception,16,1749493622.809138,0.097972
1573-1-1-002,Perception,16,1749493623.059119,0.09787
