+id_participant,task_type,numero_sequence,time_beginning,midi_file
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,1,1749491839.499714,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,9,1749491855.7133875,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,4,1749491873.184424,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,10,1749491890.4249277,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,17,1749491920.6134691,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,25,1749491997.5637972,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,22,1749492042.6618202,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,23,1749492060.4197507,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,8,1749492078.718235,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,21,1749492104.8659081,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,16,1749492122.43554,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,7,1749492139.5612533,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,13,1749492156.762036,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,26,1749492173.9189677,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,19,1749492191.591644,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,16,1720943460.8840954,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,19,1720943500.1764383,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,26,1720943565.0848289,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,10,1720943600.346432,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,22,1720943627.5892494,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,6,1720943675.51328,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,8,1720943731.397061,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,4,1720943765.924347,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,25,1720943790.594375,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,18,1720943818.4663496,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,17,1720943842.6228237,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,2,1720943857.5859466,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,3,1720943925.8102713,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,9,1720943946.08975,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,7,1720943969.5004764,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,1,1720943987.9386826,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,13,1720944011.2796042,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,11,1720944036.0523863,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,21,1720944068.13747,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,5,1720944095.2916987,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,24,1720944123.1911533,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,15,1720944145.6981893,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,12,1720944165.466317,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,20,1720944195.0675974,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,23,1720944216.2428408,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Perception,14,1720944233.585912,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,10,1720944310.5857804,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,20,1720944394.9270341,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,19,1720944428.4054093,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,22,1720944461.915524,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,2,1720944521.3323042,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,9,1720944597.9711175,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,23,1720944635.6054633,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,12,1720944698.1977835,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,4,1720944738.186023,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,5,1720944782.802466,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,6,1720944842.623598,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,1,1720944891.6740742,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,21,1720944973.1838162,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,17,1720945016.3291798,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,15,1720945052.3761063,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,14,1720945090.6171267,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,13,1720945123.4281702,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,24,1720945359.0022252,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,7,1720945396.477903,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,8,1720945434.121876,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,25,1720945468.957641,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,18,1720945516.8635013,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,26,1720945555.216118,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,16,1720945592.6031275,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,11,1720945625.9085948,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,3,1720945680.0700715,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,9,1720701111.928226,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,24,1720701140.0884433,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,21,1720701166.6461139,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,8,1720701182.1025283,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,19,1720701199.798142,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,12,1720701214.7159302,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,17,1720701238.320084,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,18,1720701255.8608422,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,14,1720701271.919664,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,13,1720701289.582756,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,3,1720701311.719389,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,10,1720701330.0401182,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,25,1720701347.4414096,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,23,1720701368.7855449,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,7,1720701386.7888613,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,26,1720701402.2395754,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,1,1720701424.1786525,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,11,1720701441.7404768,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,22,1720701465.3477807,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,4,1720701483.0919538,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,6,1720701498.8897505,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,5,1720701522.3459544,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,15,1720701540.65941,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,20,1720701564.1842358,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,16,1720701582.4787328,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Perception,2,1720701715.937564,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,12,1720701779.6134567,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,10,1720701848.5642662,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,3,1720701884.9071803,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,15,1720701922.8874056,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,5,1720701959.0665674,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,13,1720701993.3092463,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,19,1720702039.4540727,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,14,1720702075.0637147,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,26,1720702110.6074426,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,18,1720702146.511117,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,24,1720702179.7127852,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,4,1720702213.808875,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,1,1720702248.257072,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,17,1720702281.125828,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,6,1720702315.591076,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,8,1720702349.6928139,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,25,1720702382.936296,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,7,1720702420.3809447,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,23,1720702461.222213,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,9,1720702496.9859447,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,21,1720702532.8356378,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,16,1720702566.274227,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,11,1720702601.6815655,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,20,1720702636.2349298,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,2,1720702670.8217924,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,22,1720702706.8827488,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Perception,21,1720788792.9106858,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Perception,2,1720788853.2058551,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Perception,22,1720788877.9944582,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
