id_participant,task_type,sequence_number,complexity
96d6d94b8563e2b8e5929ea1c066f222a01069fb71e34d3eb789b7922ed0c253,Reproduction,15,3
96d6d94b8563e2b8e5929ea1c066f222a01069fb71e34d3eb789b7922ed0c253,Reproduction,19,5
96d6d94b8563e2b8e5929ea1c066f222a01069fb71e34d3eb789b7922ed0c253,Reproduction,17,4
96d6d94b8563e2b8e5929ea1c066f222a01069fb71e34d3eb789b7922ed0c253,Reproduction,16,5
96d6d94b8563e2b8e5929ea1c066f222a01069fb71e34d3eb789b7922ed0c253,Reproduction,25,5
96d6d94b8563e2b8e5929ea1c066f222a01069fb71e34d3eb789b7922ed0c253,Reproduction,24,4
96d6d94b8563e2b8e5929ea1c066f222a01069fb71e34d3eb789b7922ed0c253,Reproduction,11,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,21,5
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,2,5
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,12,5
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,17,5
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,5,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,14,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,23,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,9,5
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,4,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,19,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,16,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,7,5
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,1,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,15,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,18,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,22,3
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,24,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,8,3
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,6,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,25,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,26,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,13,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,20,3
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,11,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,10,4
9bd1ff1a6f30e60ae51bddcd6bdf459c2a7ebdedfe637e33eaa65456657c9874,Reproduction,3,3
a60733bc6d05398fe29d32627a8b1f8c8d0c1af3362780ee3ef962d239c0f22f,Reproduction,12,4
a60733bc6d05398fe29d32627a8b1f8c8d0c1af3362780ee3ef962d239c0f22f,Reproduction,5,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,17,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,6,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,26,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,24,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,13,2
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,12,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,7,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,21,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,23,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,3,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,20,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,8,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,2,2
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,1,2
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,16,3
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,10,3
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,14,1
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,4,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,22,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,18,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,19,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,9,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,25,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,11,2
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,5,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,15,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,12,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,14,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,15,4
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,19,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,4,4
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,6,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,7,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,1,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,22,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,26,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,2,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,9,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,24,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,8,4
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,23,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,3,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,25,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,18,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,10,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,17,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,16,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,21,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,5,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,13,2
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,20,3
ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,11,1
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,13,3
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,23,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,20,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,5,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,10,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,11,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,18,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,12,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,1,3
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,17,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,14,3
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,8,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,26,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,3,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,16,3
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,15,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,7,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,19,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,25,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,4,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,22,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,24,4
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,21,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,2,3
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,9,5
cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,6,4
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,11,2
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,15,3
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,5,4
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,14,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,24,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,3,4
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,20,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,12,3
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,2,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,18,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,6,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,1,3
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,9,4
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,4,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,10,4
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,17,4
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,25,4
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,22,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,23,3
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,8,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,21,4
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,16,3
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,7,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,13,2
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,26,5
ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,19,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,10,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,20,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,19,4
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,22,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,2,4
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,9,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,23,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,12,4
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,4,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,5,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,6,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,1,1
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,21,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,17,3
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,15,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,14,3
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,13,4
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,24,3
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,7,3
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,8,4
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,25,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,18,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,26,5
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,16,3
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,11,3
cdc41cb854d0d063358cb00855f1f017a57e63ca94a4bb81db4047db6da15aca,Reproduction,3,4
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,12,2
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,10,4
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,3,4
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,15,1
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,5,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,13,2
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,19,5
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,14,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,26,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,18,2
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,24,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,4,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,1,1
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,17,1
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,6,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,8,2
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,25,4
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,7,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,23,2
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,9,1
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,21,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,16,2
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,11,4
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,20,3
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,2,2
ec47489c49b203f7ae1b6f251c5f9d3a595b2162c5062ac8261c72aefd2f5bad,Reproduction,22,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,6,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,26,2
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,19,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,17,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,11,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,22,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,13,2
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,5,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,10,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,8,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,23,2
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,25,5
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,12,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,2,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,15,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,20,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,21,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,3,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,14,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,9,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,18,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,16,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,4,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,7,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,1,2
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,Reproduction,24,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,1,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,8,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,3,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,14,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,17,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,12,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,4,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,24,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,9,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,21,3
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,19,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,20,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,2,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,23,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,25,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,16,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,26,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,13,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,18,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,5,3
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,7,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,15,2
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,11,1
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,22,3
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,6,3
f44c30e6735d47cf2861718262c2fb3baf05c893b6dcb63a24d47a9da0d9280f,Reproduction,10,1
